0,0,0
12,12,0.333333
24,12,0.333333
36,10,0.277778
48,12,0.333333
60,11,0.305556
72,11,0.305556
84,9,0.25
96,9,0.25
108,11,0.305556
120,12,0.333333
132,12,0.333333
144,12,0.333333
156,12,0.333333
168,12,0.333333
180,12,0.333333
192,12,0.333333
204,10,0.277778
216,10,0.277778
228,8,0.222222
240,10,0.277778
252,10,0.277778
264,12,0.333333
276,12,0.333333
288,10,0.277778
300,11,0.305556
312,12,0.333333
324,11,0.305556
336,10,0.277778
348,10,0.277778
360,12,0.333333
372,10,0.277778
384,12,0.333333
396,11,0.305556
408,11,0.305556
420,11,0.305556
432,12,0.333333
444,12,0.333333
456,12,0.333333
468,12,0.333333
480,10,0.277778
492,10,0.277778
504,10,0.277778
516,12,0.333333
528,12,0.333333
540,12,0.333333
552,12,0.333333
564,12,0.333333
576,12,0.333333
588,12,0.333333
600,12,0.333333
612,11,0.305556
624,11,0.305556
636,10,0.277778
648,10,0.277778
660,12,0.333333
672,12,0.333333
684,12,0.333333
696,10,0.277778
708,10,0.277778
720,10,0.277778
732,10,0.277778
744,10,0.277778
756,10,0.277778
768,10,0.277778
780,12,0.333333
792,11,0.305556
804,12,0.333333
816,11,0.305556
828,11,0.305556
840,12,0.333333
852,12,0.333333
864,10,0.277778
876,12,0.333333
888,12,0.333333
900,10,0.277778
912,10,0.277778
924,10,0.277778
936,10,0.277778
948,11,0.305556
960,12,0.333333
972,12,0.333333
984,12,0.333333
996,10,0.277778
1008,12,0.333333
1020,12,0.333333
1032,12,0.333333
1044,10,0.277778
1056,12,0.333333
1068,12,0.333333
1080,12,0.333333
1092,10,0.277778
1104,12,0.333333
1116,12,0.333333
1128,12,0.333333
1140,12,0.333333
1152,12,0.333333
1164,12,0.333333
1176,10,0.277778
1188,10,0.277778
1200,10,0.277778
1212,10,0.277778
1224,10,0.277778
1236,12,0.333333
1248,10,0.277778
1260,12,0.333333
1272,12,0.333333
1284,12,0.333333
1296,8,0.222222
1308,8,0.222222
1320,10,0.277778
1332,9,0.25
1344,6,0.166667
1356,8,0.222222
1368,8,0.222222
1380,12,0.333333
1392,10,0.277778
1404,10,0.277778
1416,12,0.333333
1428,12,0.333333
1440,12,0.333333
1452,12,0.333333
1464,12,0.333333
1476,12,0.333333
1488,12,0.333333
1500,12,0.333333
1512,10,0.277778
1524,10,0.277778
1536,10,0.277778
1548,10,0.277778
1560,12,0.333333
1572,12,0.333333
1584,12,0.333333
1596,12,0.333333
1608,12,0.333333
1620,12,0.333333
1632,12,0.333333
1644,12,0.333333
1656,12,0.333333
1668,12,0.333333
1680,6,0.166667
1692,0,0
