0,0,0
12,12,0.333333
24,10,0.277778
36,10,0.277778
48,8,0.222222
60,8,0.222222
72,10,0.277778
84,10,0.277778
96,4,0.111111
108,1,0.0277778
120,1,0.0277778
132,5,0.138889
144,5,0.138889
156,0,0
168,0,0
180,1,0.0277778
192,1,0.0277778
204,3,0.0833333
216,4,0.111111
228,3,0.0833333
240,3,0.0833333
252,1,0.0277778
264,12,0.333333
276,10,0.277778
288,10,0.277778
300,10,0.277778
312,11,0.305556
324,11,0.305556
336,12,0.333333
348,12,0.333333
360,10,0.277778
372,10,0.277778
384,10,0.277778
396,12,0.333333
408,10,0.277778
420,10,0.277778
432,10,0.277778
444,8,0.222222
456,10,0.277778
468,10,0.277778
480,10,0.277778
492,10,0.277778
504,10,0.277778
516,10,0.277778
528,10,0.277778
540,10,0.277778
552,10,0.277778
564,10,0.277778
576,10,0.277778
588,10,0.277778
600,10,0.277778
612,10,0.277778
624,10,0.277778
636,10,0.277778
648,12,0.333333
660,12,0.333333
672,12,0.333333
684,12,0.333333
696,12,0.333333
708,12,0.333333
720,12,0.333333
732,12,0.333333
744,10,0.277778
756,12,0.333333
768,12,0.333333
780,10,0.277778
792,10,0.277778
804,12,0.333333
816,10,0.277778
828,10,0.277778
840,12,0.333333
852,12,0.333333
864,12,0.333333
876,10,0.277778
888,12,0.333333
900,10,0.277778
912,12,0.333333
924,12,0.333333
936,10,0.277778
948,12,0.333333
960,8,0.222222
972,9,0.25
984,9,0.25
996,10,0.277778
1008,12,0.333333
1020,6,0.166667
1032,8,0.222222
1044,12,0.333333
1056,12,0.333333
1068,11,0.305556
1080,10,0.277778
1092,10,0.277778
1104,10,0.277778
1116,9,0.25
1128,8,0.222222
1140,6,0.166667
1152,6,0.166667
1164,8,0.222222
1176,10,0.277778
1188,12,0.333333
1200,8,0.222222
1212,6,0.166667
1224,12,0.333333
1236,13,0.361111
1248,11,0.305556
1260,10,0.277778
1272,8,0.222222
1284,8,0.222222
1296,10,0.277778
1308,8,0.222222
1320,12,0.333333
1332,10,0.277778
1344,11,0.305556
1356,7,0.194444
1368,9,0.25
1380,12,0.333333
1392,11,0.305556
1404,10,0.277778
1416,12,0.333333
1428,12,0.333333
1440,11,0.305556
1452,11,0.305556
1464,11,0.305556
1476,11,0.305556
1488,10,0.277778
1500,10,0.277778
1512,10,0.277778
1524,8,0.222222
1536,6,0.166667
1548,9,0.25
1560,7,0.194444
1572,12,0.333333
1584,8,0.222222
1596,8,0.222222
1608,10,0.277778
1620,10,0.277778
1632,7,0.194444
1644,11,0.305556
1656,8,0.222222
1668,7,0.194444
1680,9,0.25
1692,9,0.25
